"customer_id";"total_orders";"total_quantity";"total_revenue";"first_purchase_ts";"last_purchase_ts";"customer_lifetime_days"
15729;1;28.0;85.0;"2011-11-22";"2011-11-22";0
15730;3;689.0;1120.88;"2011-09-25";"2011-11-28";64
15732;2;215.0;294.12;"2010-12-06";"2011-11-23";352
15733;1;62.0;162.3;"2011-08-04";"2011-08-04";0
15734;2;346.0;1339.45;"2011-07-22";"2011-12-05";136
15737;8;599.0;1205.12;"2010-12-05";"2011-10-27";326
15738;16;2982.0;4812.42;"2010-12-06";"2011-11-30";359
15739;1;472.0;449.12;"2011-11-18";"2011-11-18";0
15740;1;152.0;154.88;"2010-12-23";"2010-12-23";0
15743;4;216.0;784.46;"2010-12-14";"2011-09-11";271
15744;1;120.0;34.8;"2011-11-02";"2011-11-02";0
15745;4;421.0;1094.59;"2011-04-18";"2011-11-08";204
15746;1;178.0;196.88;"2011-05-27";"2011-05-27";0
15747;3;480.0;974.04;"2011-02-07";"2011-09-22";227
15748;1;51.0;149.31;"2011-03-01";"2011-03-01";0
15749;3;18028.0;44534.3;"2011-03-30";"2011-11-07";222
15750;8;1786.0;2465.48;"2011-01-11";"2011-11-10";303
15752;7;1978.0;2637.38;"2010-12-05";"2011-10-16";315
15753;1;144.0;79.2;"2011-06-08";"2011-06-08";0
15754;3;199.0;458.57;"2010-12-10";"2011-11-08";333
15755;6;1427.0;2364.25;"2011-06-30";"2011-11-08";131
15756;4;242.0;532.96;"2011-04-05";"2011-11-27";236
15757;2;491.0;714.42;"2011-11-17";"2011-11-20";3
15758;1;47.0;205.25;"2011-07-07";"2011-07-07";0
15759;3;60.0;253.04;"2011-02-25";"2011-11-17";265
15762;2;251.0;583.75;"2011-11-04";"2011-11-22";18
15763;2;271.0;1086.92;"2011-05-12";"2011-11-02";174
15764;6;2050.0;3279.97;"2010-12-15";"2011-10-04";293
15766;1;170.0;315.06;"2011-11-23";"2011-11-23";0
15768;3;244.0;621.83;"2011-07-20";"2011-12-01";134
15769;26;29672.0;56252.72;"2010-12-09";"2011-12-07";363
15773;1;311.0;635.68;"2011-10-18";"2011-10-18";0
15774;1;87.0;270.8;"2011-11-15";"2011-11-15";0
15775;1;68.0;104.9;"2011-10-25";"2011-10-25";0
15776;1;138.0;241.62;"2011-06-02";"2011-06-02";0
15777;4;378.0;1047.11;"2011-02-13";"2011-11-01";261
15780;3;220.0;475.28;"2010-12-17";"2011-10-27";314
15781;3;180.0;345.46;"2011-05-19";"2011-07-03";45
15782;3;864.0;2614.74;"2010-12-16";"2011-10-06";294
15783;1;212.0;246.3;"2011-09-30";"2011-09-30";0
15785;5;1612.0;2328.97;"2011-03-23";"2011-12-08";260
15786;3;3364.0;4932.2;"2011-01-19";"2011-07-25";187
15787;3;540.0;948.05;"2011-06-20";"2011-11-27";160
15789;1;438.0;351.3;"2011-02-25";"2011-02-25";0
15790;1;114.0;220.85;"2011-10-04";"2011-10-04";0
15791;2;731.0;1612.69;"2011-02-07";"2011-12-01";297
15793;3;553.0;965.61;"2011-03-09";"2011-09-16";191
15795;1;581.0;610.01;"2011-04-14";"2011-04-14";0
15796;8;861.0;2711.56;"2010-12-05";"2011-12-05";365
15797;4;873.0;2207.4;"2011-04-26";"2011-11-21";209
15799;3;955.0;884.14;"2010-12-13";"2011-11-06";328
15800;2;335.0;699.08;"2011-08-19";"2011-10-23";65
15801;3;570.0;1063.95;"2011-01-19";"2011-11-29";314
15802;1;1.0;451.42;"2011-05-10";"2011-05-10";0
15803;1;290.0;415.82;"2010-12-10";"2010-12-10";0
15804;13;2565.0;4206.39;"2011-02-16";"2011-12-06";293
15805;17;3387.0;5528.48;"2010-12-08";"2011-12-07";364
15806;3;602.0;784.58;"2011-01-19";"2011-08-21";214
15807;3;430.0;903.9;"2010-12-15";"2011-11-04";324
15808;4;1343.0;3734.97;"2010-12-14";"2011-06-05";173
15809;5;301.0;515.77;"2010-12-16";"2011-12-01";350
15810;4;861.0;1391.98;"2011-02-17";"2011-11-11";267
15811;6;1071.0;2218.62;"2011-01-23";"2011-11-29";310
15812;5;922.0;1801.14;"2010-12-05";"2011-10-07";306
15813;2;603.0;1303.91;"2011-11-03";"2011-11-27";24
15814;4;1271.0;1945.33;"2010-12-12";"2011-09-02";264
15815;5;1856.0;2100.6;"2011-05-15";"2011-11-24";193
15819;4;1357.0;1905.45;"2010-12-23";"2011-12-06";348
15820;1;128.0;206.98;"2011-04-26";"2011-04-26";0
15821;2;202.0;570.96;"2011-02-04";"2011-11-27";296
15822;2;375.0;885.47;"2011-02-21";"2011-10-27";248
15823;1;1.0;15.0;"2010-12-06";"2010-12-06";0
15825;1;220.0;532.94;"2011-02-10";"2011-02-10";0
15826;3;963.0;1654.31;"2011-11-24";"2011-12-06";12
15827;14;882.0;1836.09;"2010-12-06";"2011-11-20";349
15829;2;996.0;636.14;"2011-05-13";"2011-09-08";118
15830;1;415.0;576.0;"2011-03-24";"2011-03-24";0
15831;3;1105.0;801.76;"2011-04-14";"2011-12-02";232
15832;1;465.0;836.79;"2011-10-07";"2011-10-09";2
15834;4;965.0;2233.75;"2011-03-04";"2011-11-15";256
15835;4;439.0;954.09;"2011-02-04";"2011-09-28";236
15836;1;26.0;137.37;"2010-12-16";"2010-12-16";0
15837;1;189.0;391.98;"2011-11-22";"2011-11-22";0
15838;19;18368.0;33643.08;"2010-12-02";"2011-11-22";355
15839;3;675.0;1048.49;"2011-04-20";"2011-10-21";184
15840;2;396.0;355.56;"2011-02-07";"2011-12-01";297
15841;4;942.0;1224.06;"2011-03-13";"2011-11-17";249
15843;1;27.0;118.95;"2011-06-09";"2011-06-09";0
15844;1;134.0;130.74;"2011-01-21";"2011-01-21";0
15845;8;1926.0;3711.77;"2011-01-12";"2011-11-24";316
15847;2;449.0;389.27;"2011-03-22";"2011-07-20";120
15850;2;302.0;238.85;"2011-02-28";"2011-08-15";168
15852;2;48.0;160.71;"2010-12-08";"2011-12-07";364
15853;1;135.0;110.8;"2010-12-08";"2010-12-08";0
15854;12;939.0;2974.65;"2011-02-06";"2011-11-30";297
15855;5;470.0;712.24;"2010-12-17";"2011-11-29";347
15856;27;11005.0;16387.57;"2011-01-06";"2011-12-06";334
15857;1;308.0;297.0;"2011-08-18";"2011-08-18";0
15858;5;1167.0;1438.85;"2011-01-09";"2011-11-29";324
15860;8;440.0;977.21;"2010-12-21";"2011-11-10";324
15861;8;2544.0;3165.36;"2011-01-25";"2011-09-25";243
15862;4;585.0;832.88;"2010-12-01";"2011-12-01";365
15863;2;19.0;68.84;"2011-06-28";"2011-12-08";163
15864;6;1192.0;1936.32;"2011-01-24";"2011-11-17";297
15865;3;368.0;895.13;"2011-03-01";"2011-11-21";265
15866;1;126.0;230.53;"2011-09-02";"2011-09-02";0
15867;15;2054.0;3812.64;"2010-12-15";"2011-12-08";358
15869;2;175.0;149.64;"2011-08-19";"2011-08-19";0
15870;1;335.0;354.09;"2011-05-08";"2011-05-08";0
15872;2;212.0;360.93;"2011-09-18";"2011-09-19";1
15874;7;2534.0;4405.88;"2011-01-19";"2011-11-24";309
15877;2;371.0;493.28;"2011-08-24";"2011-11-01";69
15880;1;211.0;343.28;"2010-12-14";"2010-12-14";0
15881;5;260.0;501.39;"2011-01-27";"2011-05-18";111
15882;4;276.0;516.36;"2011-01-05";"2011-12-07";336
15883;2;223.0;396.48;"2011-05-05";"2011-10-31";179
15885;3;111.0;379.35;"2011-05-31";"2011-09-22";114
15886;1;147.0;181.09;"2011-11-28";"2011-11-28";0
15888;1;76.0;168.31;"2011-10-21";"2011-10-21";0
15889;2;215.0;446.87;"2010-12-16";"2011-03-27";101
15891;1;442.0;524.52;"2011-11-13";"2011-11-13";0
15894;2;168.0;263.55;"2010-12-15";"2011-10-10";299
15895;1;94.0;179.17;"2011-04-14";"2011-04-14";0
15897;2;261.0;222.05;"2011-12-08";"2011-12-08";0
15898;5;570.0;1388.88;"2010-12-20";"2011-11-13";328
15899;1;39.0;56.25;"2010-12-20";"2010-12-20";0
15900;1;221.0;351.11;"2011-07-17";"2011-07-17";0
15901;3;384.0;363.88;"2011-04-03";"2011-11-03";214
15903;7;2410.0;5126.76;"2011-06-15";"2011-11-14";152
15904;1;84.0;164.68;"2011-10-11";"2011-10-12";1
15906;7;544.0;1567.69;"2011-05-03";"2011-11-16";197
15907;3;509.0;967.45;"2011-01-25";"2011-11-25";304
15909;1;98.0;191.94;"2011-02-01";"2011-02-01";0
15910;8;1015.0;1232.18;"2011-05-08";"2011-11-28";204
15912;2;185.0;264.62;"2011-01-18";"2011-11-10";296
15916;8;757.0;1528.09;"2010-12-01";"2011-11-04";338
15917;1;42.0;123.1;"2011-10-19";"2011-10-19";0
15918;2;153.0;334.23;"2010-12-02";"2011-09-04";276
15919;2;545.0;639.89;"2010-12-21";"2011-08-07";229
15920;4;99.0;167.5;"2011-04-04";"2011-04-05";1
15921;1;166.0;336.03;"2011-02-07";"2011-02-07";0
15922;1;138.0;369.5;"2010-12-02";"2010-12-02";0
15923;1;122.0;127.08;"2010-12-05";"2010-12-05";0
15925;1;93.0;207.15;"2011-12-08";"2011-12-08";0
15930;1;139.0;426.63;"2011-11-17";"2011-11-17";0
15932;8;2325.0;2495.87;"2011-03-07";"2011-11-20";258
15933;3;885.0;1107.46;"2011-08-03";"2011-11-13";102
15935;2;115.0;416.86;"2011-10-30";"2011-11-04";5
15937;1;73.0;145.35;"2011-11-23";"2011-11-23";0
15938;5;240.0;404.58;"2011-04-15";"2011-12-05";234
15939;15;4728.0;6115.01;"2011-01-09";"2011-12-08";333
15940;1;4.0;35.8;"2011-05-24";"2011-05-24";0
15942;1;232.0;337.44;"2011-05-31";"2011-05-31";0
15944;1;50.0;325.1;"2011-08-21";"2011-08-21";0
15945;1;52.0;181.0;"2011-01-20";"2011-01-20";0
15947;1;898.0;1708.24;"2011-10-14";"2011-10-14";0
15948;2;567.0;955.24;"2011-02-07";"2011-10-12";247
15949;2;284.0;364.72;"2011-09-02";"2011-11-14";73
15950;4;729.0;1765.51;"2011-02-20";"2011-10-28";250
15951;2;313.0;708.22;"2011-07-25";"2011-10-10";77
15952;4;399.0;806.57;"2011-03-20";"2011-11-15";240
15953;8;892.0;1659.38;"2010-12-16";"2011-11-23";342
15955;14;2135.0;4416.26;"2010-12-05";"2011-12-01";361
15957;1;211.0;428.89;"2011-05-16";"2011-05-16";0
15958;1;33.0;104.35;"2011-11-08";"2011-11-08";0
15963;2;298.0;470.76;"2011-01-27";"2011-08-08";193
15965;4;453.0;845.64;"2011-01-09";"2011-09-01";235
15967;2;211.0;418.83;"2011-04-28";"2011-07-19";82
15969;3;124.0;666.1;"2010-12-10";"2011-10-30";324
15970;1;116.0;314.1;"2011-06-09";"2011-06-09";0
15971;12;1717.0;4199.85;"2010-12-03";"2011-11-17";349
15973;1;106.0;307.82;"2011-01-12";"2011-01-12";0
15974;7;2262.0;3442.15;"2010-12-16";"2011-11-23";342
15975;1;243.0;371.01;"2011-10-14";"2011-10-14";0
15976;2;277.0;430.94;"2011-03-06";"2011-11-15";254
15977;2;1016.0;1054.73;"2011-03-17";"2011-08-28";164
15978;1;888.0;1098.78;"2011-11-04";"2011-11-04";0
15980;3;1560.0;2398.86;"2011-10-02";"2011-10-07";5
15981;8;1866.0;3408.48;"2011-02-25";"2011-11-24";272
15983;4;892.0;1475.02;"2010-12-01";"2011-07-29";240
15984;10;1843.0;2837.67;"2011-01-05";"2011-11-14";313
15985;2;1086.0;1142.42;"2011-07-03";"2011-11-06";126
15986;1;268.0;168.12;"2011-05-25";"2011-05-25";0
15987;7;1556.0;1451.28;"2010-12-19";"2011-12-05";351
15988;1;181.0;158.03;"2011-08-12";"2011-08-12";0
15990;2;443.0;792.11;"2011-02-04";"2011-07-24";170
15992;1;17.0;41.99;"2011-10-25";"2011-10-25";0
15993;7;2051.0;2797.57;"2011-02-06";"2011-10-10";246
15994;1;177.0;427.07;"2011-12-06";"2011-12-06";0
15996;6;384.0;1060.68;"2011-01-17";"2011-10-04";260
15998;5;2041.0;3089.97;"2011-02-02";"2011-10-07";247
16000;3;5110.0;12393.7;"2011-10-30";"2011-10-30";0
16003;5;1185.0;2735.37;"2011-02-20";"2011-05-27";96
16005;4;300.0;615.39;"2011-01-05";"2011-09-23";261
16006;1;84.0;101.4;"2011-11-23";"2011-11-23";0
16007;4;1393.0;1701.94;"2011-01-04";"2011-11-20";320
16008;3;323.0;478.78;"2011-07-14";"2011-11-30";139
16009;4;378.0;992.71;"2011-02-09";"2011-07-28";169
16010;3;210.0;407.5;"2011-02-01";"2011-10-24";265
16011;16;2042.0;3362.71;"2010-12-16";"2011-11-11";330
16012;3;799.0;1415.29;"2011-03-31";"2011-06-14";75
16013;47;15536.0;37130.6;"2010-12-09";"2011-12-08";364
16014;3;265.0;662.38;"2011-03-25";"2011-07-08";105
16015;3;909.0;705.39;"2010-12-19";"2011-10-25";310
16016;8;620.0;1508.76;"2011-01-13";"2011-12-08";329
16017;1;102.0;211.88;"2011-01-05";"2011-01-06";1
16018;2;190.0;408.9;"2011-01-09";"2011-03-17";67
16019;9;1733.0;3786.24;"2010-12-03";"2011-11-10";342
16020;3;487.0;851.01;"2011-09-04";"2011-11-21";78
16022;1;261.0;628.28;"2011-09-28";"2011-09-28";0
16023;3;358.0;719.81;"2011-01-23";"2011-12-09";320
16024;1;398.0;251.24;"2011-09-22";"2011-09-22";0
16025;1;338.0;439.66;"2011-05-31";"2011-05-31";0
16026;1;243.0;236.09;"2011-02-13";"2011-02-13";0
16027;6;1147.0;934.62;"2011-01-27";"2011-11-16";293
16029;63;40208.0;81024.84;"2010-12-01";"2011-12-06";370
16030;1;283.0;331.24;"2011-05-27";"2011-05-27";0
16031;2;423.0;548.94;"2011-09-25";"2011-10-20";25
16033;20;3539.0;8816.4;"2010-12-10";"2011-12-05";360
16034;3;242.0;437.7;"2011-03-30";"2011-12-08";253
16036;2;716.0;758.92;"2011-09-21";"2011-10-06";15
16037;3;428.0;855.02;"2011-02-23";"2011-09-08";197
16038;3;244.0;471.78;"2011-01-23";"2011-12-02";313
16040;3;684.0;1313.55;"2011-04-19";"2011-11-21";216
16041;3;1584.0;3166.4;"2011-05-12";"2011-05-22";10
16042;5;755.0;1197.27;"2011-03-31";"2011-12-04";248
16043;4;503.0;773.99;"2011-03-27";"2011-11-23";241
16045;4;897.0;1340.7;"2011-03-14";"2011-10-24";224
16048;2;144.0;256.44;"2010-12-03";"2010-12-03";0
16049;3;793.0;1111.79;"2011-02-24";"2011-11-06";255
16050;1;278.0;137.9;"2011-02-02";"2011-02-02";0
16052;1;282.0;362.06;"2011-12-07";"2011-12-07";0
16053;2;1793.0;1511.95;"2011-05-08";"2011-07-06";59
16054;1;380.0;783.9;"2011-04-27";"2011-04-27";0
16055;1;22.0;134.8;"2011-11-14";"2011-11-14";0
16056;1;347.0;664.85;"2011-01-30";"2011-01-30";0
16057;7;863.0;2263.12;"2011-07-28";"2011-11-23";118
16059;6;643.0;1459.86;"2011-01-07";"2011-11-20";317
16062;4;800.0;1153.62;"2011-01-26";"2011-10-31";278
16063;1;262.0;335.32;"2011-09-29";"2011-09-29";0
16065;1;231.0;372.09;"2011-01-20";"2011-01-20";0
16066;5;936.0;1521.87;"2011-01-04";"2011-11-25";325
16070;2;457.0;852.15;"2011-05-12";"2011-07-28";77
16071;1;180.0;326.24;"2011-02-01";"2011-02-01";0
16072;1;140.0;584.32;"2011-07-20";"2011-07-20";0
16073;1;48.0;122.4;"2011-06-21";"2011-06-21";0
16076;10;1435.0;2234.73;"2010-12-01";"2011-11-30";364
16078;1;16.0;79.2;"2011-08-01";"2011-08-01";0
16079;3;864.0;1352.0;"2011-03-02";"2011-09-06";188
16080;2;128.0;217.16;"2011-08-31";"2011-10-18";48
16081;5;1477.0;2806.9;"2010-12-12";"2011-12-05";358
16083;2;908.0;1317.62;"2011-02-15";"2011-09-04";201
16084;1;216.0;436.18;"2011-06-16";"2011-06-16";0
16085;5;636.0;981.51;"2011-04-20";"2011-12-02";226
16086;5;511.0;1121.39;"2011-01-09";"2011-12-05";330
16091;2;154.0;315.06;"2011-04-01";"2011-12-06";249
16092;3;628.0;817.86;"2011-07-22";"2011-12-08";139
16093;1;20.0;17.0;"2011-08-22";"2011-08-22";0
16094;4;647.0;1078.23;"2011-06-07";"2011-11-16";162
16096;1;155.0;320.62;"2011-09-19";"2011-09-19";0
16097;1;87.0;185.05;"2011-11-02";"2011-11-02";0
16098;7;613.0;2005.63;"2010-12-01";"2011-11-09";343
16099;3;434.0;731.9;"2010-12-15";"2011-11-13";333
16101;1;757.0;1290.7;"2011-11-14";"2011-11-14";0
16102;3;942.0;1842.14;"2011-02-23";"2011-09-11";200
16103;6;558.0;1429.64;"2010-12-08";"2011-11-13";340
16104;1;123.0;302.36;"2011-11-25";"2011-11-25";0
16105;1;330.0;336.96;"2011-10-17";"2011-10-17";0
16106;1;74.0;108.38;"2011-11-20";"2011-11-20";0
16107;7;1176.0;3204.16;"2011-01-04";"2011-09-28";267
16108;1;615.0;842.5;"2011-10-13";"2011-10-13";0
16109;2;612.0;611.88;"2011-06-02";"2011-11-16";167
16110;3;733.0;1337.48;"2011-01-28";"2011-09-23";238
16112;4;574.0;195.74;"2011-03-13";"2011-05-08";56
16113;1;176.0;161.38;"2010-12-22";"2010-12-22";0
16114;1;43.0;135.75;"2011-02-16";"2011-02-16";0
16115;8;1001.0;1667.97;"2011-01-07";"2011-11-22";319
16116;1;248.0;612.78;"2011-11-23";"2011-11-23";0
16117;1;130.0;232.21;"2010-12-05";"2010-12-05";0
16119;2;240.0;423.36;"2011-10-12";"2011-11-10";29
16120;4;878.0;1309.14;"2011-11-30";"2011-11-30";0
16121;2;586.0;867.11;"2011-11-18";"2011-12-04";16
16122;4;1128.0;684.42;"2011-01-12";"2011-11-09";301
16123;1;170.0;307.78;"2010-12-07";"2010-12-07";0
16124;1;48.0;249.0;"2011-05-06";"2011-05-06";0
16125;1;124.0;289.35;"2011-01-10";"2011-01-11";1
16126;4;2125.0;6287.77;"2010-12-16";"2011-09-02";260
16127;1;323.0;656.25;"2011-03-14";"2011-03-14";0
16128;5;988.0;1880.22;"2011-03-31";"2011-11-04";218
16131;6;1802.0;3506.54;"2010-12-08";"2011-11-28";355
16133;33;8887.0;14589.04;"2010-12-02";"2011-12-08";371
16134;2;371.0;618.09;"2011-02-21";"2011-07-31";160
16135;1;209.0;517.55;"2011-09-22";"2011-09-22";0
16136;3;440.0;709.38;"2011-08-17";"2011-11-29";104
16139;3;330.0;635.41;"2011-08-03";"2011-11-28";117
16140;2;730.0;725.18;"2010-12-09";"2011-11-20";346
16141;1;238.0;620.4;"2011-10-03";"2011-10-03";0
16142;1;422.0;535.34;"2011-10-13";"2011-10-14";1
16143;6;919.0;2424.94;"2010-12-16";"2011-11-22";341
16144;1;16.0;175.2;"2011-10-20";"2011-10-20";0
16145;11;3123.0;3799.49;"2011-01-25";"2011-11-13";292
16146;3;427.0;734.13;"2011-03-24";"2011-12-01";252
16147;1;246.0;375.0;"2011-05-31";"2011-05-31";0
16148;1;72.0;76.32;"2011-06-23";"2011-06-23";0
16149;2;308.0;280.52;"2011-05-11";"2011-10-20";162
16150;5;1047.0;2053.02;"2010-12-08";"2011-10-02";298
16152;1;642.0;1829.04;"2011-09-11";"2011-09-11";0
16153;5;1073.0;1824.23;"2010-12-10";"2011-11-17";342
16156;9;1308.0;3122.04;"2010-12-16";"2011-11-29";348
16157;3;347.0;656.69;"2011-07-14";"2011-11-10";119
16159;1;236.0;348.2;"2011-08-08";"2011-08-08";0
16160;2;1162.0;1025.44;"2011-10-10";"2011-11-21";42
16161;19;2599.0;5575.56;"2010-12-19";"2011-12-07";353
16162;1;4.0;37.4;"2011-10-12";"2011-10-12";0
16163;2;192.0;856.6;"2011-01-23";"2011-11-10";291
16164;3;433.0;822.48;"2011-02-20";"2011-08-31";192
16168;27;1892.0;3787.6;"2010-12-09";"2011-12-08";364
16169;4;1325.0;1822.97;"2011-03-10";"2011-11-06";241
16170;6;1770.0;1885.05;"2010-12-12";"2011-11-08";331
16171;1;24.0;73.2;"2011-11-30";"2011-11-30";0
16172;5;787.0;1140.21;"2011-01-30";"2011-10-31";274
16173;6;575.0;1418.32;"2011-02-01";"2011-11-01";273
16174;3;651.0;1009.55;"2011-04-07";"2011-06-23";77
16175;4;533.0;1037.59;"2011-02-23";"2011-11-30";280
16177;1;95.0;331.95;"2010-12-14";"2010-12-14";0
16178;1;94.0;197.9;"2011-05-17";"2011-05-18";1
16179;1;99.0;215.83;"2011-11-27";"2011-11-27";0
16180;8;5867.0;10254.18;"2011-02-16";"2011-11-25";282
16181;1;152.0;305.54;"2011-11-09";"2011-11-09";0
16182;4;3791.0;6617.65;"2011-06-09";"2011-12-02";176
16183;1;113.0;338.71;"2011-11-17";"2011-11-17";0
16184;6;561.0;1158.79;"2011-01-06";"2011-11-23";321
16185;2;260.0;529.41;"2011-09-02";"2011-11-10";69
16186;12;3020.0;4006.94;"2010-12-05";"2011-11-23";353
16187;15;5048.0;6911.44;"2010-12-07";"2011-12-02";360
16188;4;782.0;981.86;"2011-02-01";"2011-11-13";285
16189;2;134.0;215.48;"2011-09-12";"2011-10-12";30
16190;1;88.0;215.08;"2011-03-07";"2011-03-07";0
16191;13;3351.0;5180.52;"2010-12-05";"2011-10-30";329
16193;1;219.0;314.45;"2011-11-06";"2011-11-06";0
16198;1;129.0;400.68;"2011-11-06";"2011-11-06";0
16200;2;523.0;1080.62;"2011-03-09";"2011-10-24";229
16201;4;1286.0;1863.47;"2011-01-30";"2011-10-27";270
16202;1;191.0;365.27;"2011-02-13";"2011-02-13";0
16203;4;262.0;592.9;"2010-12-07";"2011-12-01";359
16204;1;231.0;405.71;"2011-07-18";"2011-07-18";0
16205;4;517.0;761.38;"2011-01-11";"2011-11-17";310
16206;4;272.0;537.06;"2011-04-07";"2011-12-06";243
16207;1;140.0;394.38;"2011-06-30";"2011-06-30";0
16208;2;333.0;664.26;"2011-02-01";"2011-07-17";166
16209;5;1179.0;2262.62;"2010-12-08";"2011-10-21";317
16210;18;7559.0;21086.3;"2010-12-02";"2011-11-24";357
16211;1;154.0;547.02;"2011-10-03";"2011-10-03";0
16212;2;244.0;690.34;"2011-08-02";"2011-08-12";10
16213;1;48.0;159.0;"2011-10-27";"2011-10-27";0
16214;3;420.0;1062.75;"2011-02-16";"2011-10-11";237
16215;1;104.0;242.35;"2011-10-20";"2011-10-20";0
16216;1;254.0;914.93;"2011-09-13";"2011-09-13";0
16217;2;91.0;304.25;"2011-08-05";"2011-11-08";95
16218;7;2088.0;3084.68;"2010-12-01";"2011-11-28";362
16221;3;717.0;864.86;"2011-01-09";"2011-08-24";227
16222;1;365.0;846.72;"2011-05-01";"2011-05-03";2
16224;4;1116.0;1295.3;"2011-05-13";"2011-12-05";206
16225;5;493.0;1096.32;"2011-01-26";"2011-08-18";204
16226;3;192.0;255.12;"2011-11-07";"2011-12-02";25
16227;1;90.0;314.22;"2011-11-14";"2011-11-14";0
16229;2;318.0;1010.6;"2011-10-07";"2011-11-22";46
16230;2;365.0;542.03;"2010-12-05";"2011-11-15";345
16232;4;550.0;990.88;"2011-02-09";"2011-11-20";284
16233;3;174.0;536.68;"2011-01-13";"2011-11-14";305
16235;5;330.0;867.31;"2010-12-08";"2011-10-20";316
16236;1;184.0;432.2;"2011-10-30";"2011-10-30";0
16239;2;228.0;414.2;"2010-12-05";"2011-12-05";365
16240;2;1641.0;3718.8;"2011-07-11";"2011-11-04";116
16241;13;1453.0;2607.87;"2010-12-10";"2011-12-01";356
16242;7;1982.0;3603.21;"2011-03-07";"2011-11-21";259
16243;2;110.0;409.1;"2011-04-21";"2011-12-06";229
16244;2;855.0;1522.75;"2010-12-05";"2011-11-23";353
16245;3;1014.0;1413.66;"2011-07-06";"2011-10-03";89
16247;1;182.0;114.56;"2011-02-17";"2011-02-17";0
16248;1;78.0;152.94;"2011-11-25";"2011-11-25";0
16249;5;950.0;1800.07;"2010-12-03";"2011-12-04";366
16250;2;208.0;389.44;"2010-12-01";"2011-09-26";299
16253;2;3233.0;3683.86;"2011-10-05";"2011-11-17";43
16255;8;1767.0;2619.91;"2011-01-21";"2011-10-23";275
16256;1;581.0;752.43;"2011-09-15";"2011-09-15";0
16257;1;2.0;46.95;"2011-01-25";"2011-01-25";0
16258;5;2994.0;5203.51;"2011-01-27";"2011-11-16";293
16260;1;311.0;1035.45;"2010-12-12";"2010-12-12";0
16261;4;306.0;746.83;"2011-08-01";"2011-11-06";97
16265;9;2646.0;5447.0;"2011-01-25";"2011-10-09";257
16266;7;398.0;861.89;"2011-01-27";"2011-12-05";312
16268;2;533.0;667.65;"2011-11-14";"2011-11-14";0
16270;1;688.0;1141.24;"2011-03-07";"2011-03-07";0
16271;5;1038.0;1429.24;"2011-02-25";"2011-10-30";247
16272;1;224.0;411.7;"2011-07-18";"2011-07-18";0
16274;1;155.0;357.95;"2010-12-03";"2010-12-03";0
16275;1;336.0;559.87;"2011-12-08";"2011-12-08";0
16276;1;420.0;810.6;"2011-01-25";"2011-01-25";0
16278;1;114.0;566.38;"2011-09-05";"2011-09-05";0
16279;3;1054.0;1509.58;"2011-01-25";"2011-10-07";255
16281;1;934.0;2062.06;"2011-11-10";"2011-11-10";0
16282;1;114.0;168.3;"2011-03-09";"2011-03-10";1
16283;5;1236.0;1570.81;"2011-04-05";"2011-11-27";236
16284;2;544.0;823.97;"2010-12-15";"2011-05-20";156
16287;1;298.0;142.5;"2011-02-20";"2011-02-20";0
16292;1;191.0;302.25;"2011-07-07";"2011-07-07";0
16293;10;982.0;2248.99;"2010-12-23";"2011-11-27";339
16295;4;841.0;1328.55;"2011-07-11";"2011-12-02";144
16297;1;206.0;301.9;"2011-09-11";"2011-09-11";0
16298;3;198.0;598.2;"2010-12-07";"2011-07-22";227
16302;1;158.0;233.22;"2011-06-21";"2011-06-21";0
16303;3;2659.0;5360.63;"2011-03-28";"2011-07-20";114
16305;1;256.0;361.22;"2011-05-17";"2011-05-17";0
16306;6;487.0;632.27;"2011-01-10";"2011-11-21";315
16308;4;8000.0;2560.0;"2011-03-25";"2011-11-18";238
16309;2;467.0;706.57;"2011-08-24";"2011-11-02";70
16311;2;394.0;616.26;"2010-12-20";"2011-08-23";246
16313;2;165.0;274.15;"2010-12-16";"2011-10-27";315
16315;1;75.0;226.37;"2011-04-04";"2011-04-04";0
16316;8;1484.0;2938.91;"2011-02-25";"2011-11-28";276
16317;3;890.0;1341.65;"2011-03-15";"2011-07-14";121
16318;1;199.0;328.15;"2011-04-12";"2011-04-12";0
16319;1;72.0;404.4;"2011-11-17";"2011-11-17";0
16320;2;732.0;1038.46;"2011-02-10";"2011-11-22";285
16321;5;135.0;373.65;"2011-04-17";"2011-11-10";207
16322;2;231.0;326.75;"2011-04-04";"2011-11-03";213
16323;1;50.0;207.5;"2011-12-08";"2011-12-08";0
16324;3;282.0;428.68;"2011-01-23";"2011-06-15";143
16325;3;194.0;594.24;"2011-01-12";"2011-10-24";285
16326;14;709.0;3110.96;"2011-01-04";"2011-11-25";325
16327;6;2571.0;3844.22;"2010-12-13";"2011-12-06";358
16330;3;147.0;251.91;"2011-08-03";"2011-08-25";22
16332;7;801.0;1593.2;"2011-02-04";"2011-11-27";296
