customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17025,13,3,357.77,4,4,2,442,Loyalists
17026,362,2,154.83,1,3,1,131,At risk
17027,43,6,890.29,3,5,3,353,Loyalists
17029,34,2,716.0,3,3,3,333,Loyalists
17030,17,1,146.87,4,2,1,421,At risk
17031,76,2,380.35,2,3,2,232,At risk
17033,19,3,1030.14,4,4,4,444,Champions
17034,47,3,745.52,3,4,3,343,Loyalists
17035,47,2,433.53,3,3,2,332,Loyalists
17037,65,1,1267.32,3,2,4,324,At risk
17038,201,1,112.4,1,2,1,121,Hibernating
17040,206,1,449.73,1,2,2,122,Hibernating
17041,121,3,1081.57,2,4,4,244,At risk
17042,2,5,1044.38,5,4,4,544,Champions
17043,85,4,1735.18,2,4,4,244,At risk
17044,162,1,948.48,2,2,4,224,Hibernating
17045,52,3,339.44,3,4,2,342,Loyalists
17046,261,1,642.02,1,2,3,123,Hibernating
17047,10,3,1100.9,5,4,4,544,Champions
17048,128,3,925.35,2,4,3,243,At risk
17049,20,9,5659.98,4,5,5,455,Champions
17050,58,6,3228.84,3,5,5,355,Loyalists
17051,2,1,247.14,5,2,1,521,At risk
17052,179,1,413.75,1,2,2,122,Hibernating
17053,186,1,498.48,1,2,3,123,Hibernating
17054,13,5,1356.33,4,4,4,444,Champions
17058,4,3,1179.89,5,4,4,544,Champions
17059,3,5,3095.04,5,4,5,545,Champions
17060,85,1,234.24,2,2,1,221,Hibernating
17061,2,11,5232.23,5,5,5,555,Champions
17062,211,4,538.37,1,4,3,143,At risk
17063,8,7,1461.14,5,5,4,554,Champions
17064,9,3,859.35,5,4,3,543,Loyalists
17068,9,21,4552.14,5,5,5,555,Champions
17069,27,9,2709.7,4,5,5,455,Champions
17070,136,1,312.14,2,2,2,222,Hibernating
17071,10,9,2429.03,5,5,5,555,Champions
17073,53,4,1446.09,3,4,4,344,Loyalists
17075,61,4,834.12,3,4,3,343,Loyalists
17076,100,3,841.08,2,4,3,243,At risk
17078,247,2,378.2,1,3,2,132,At risk
17079,40,1,118.8,3,2,1,321,At risk
17080,93,2,287.62,2,3,2,232,At risk
17081,164,2,290.16,1,3,2,132,At risk
17082,219,2,2003.85,1,3,4,134,At risk
17083,121,3,1405.78,2,4,4,244,At risk
17084,239,2,2949.75,1,3,5,135,At risk
17085,59,5,1566.65,3,4,4,344,Loyalists
17086,16,6,2050.08,4,5,4,454,Champions
17088,30,4,1991.01,4,4,4,444,Champions
17090,29,7,2043.95,4,5,4,454,Champions
17091,37,9,3827.76,3,5,5,355,Loyalists
17092,65,4,1777.78,3,4,4,344,Loyalists
17094,235,1,302.0,1,2,2,122,Hibernating
17095,139,3,1324.16,2,4,4,244,At risk
17096,8,4,1022.13,5,4,4,544,Champions
17097,40,8,954.42,3,5,4,354,Loyalists
17100,109,2,971.74,2,3,4,234,At risk
17101,68,4,1621.73,2,4,4,244,At risk
17102,78,1,25.5,2,2,1,221,Hibernating
17105,188,2,665.78,1,3,3,133,At risk
17107,15,6,10815.43,4,5,5,455,Champions
17109,30,6,885.04,4,5,3,453,Loyalists
17110,279,1,163.3,1,2,1,121,Hibernating
17111,333,1,248.61,1,2,1,121,Hibernating
17114,13,8,808.62,4,5,3,453,Loyalists
17115,30,3,837.5,4,4,3,443,Loyalists
17117,143,1,116.2,2,2,1,221,Hibernating
17118,220,1,157.02,1,2,1,121,Hibernating
17119,11,2,606.91,5,3,3,533,Loyalists
17120,30,1,307.46,4,2,2,422,At risk
17122,149,1,138.32,2,2,1,221,Hibernating
17123,269,1,345.3,1,2,2,122,Hibernating
17124,362,1,298.89,1,2,2,122,Hibernating
17125,359,1,259.35,1,2,2,122,Hibernating
17126,178,5,1004.75,1,4,4,144,At risk
17128,261,1,157.09,1,2,1,121,Hibernating
17131,34,5,2463.17,3,4,5,345,Loyalists
17133,48,7,4892.24,3,5,5,355,Loyalists
17134,83,2,425.0,2,3,2,232,At risk
17135,90,7,1139.73,2,5,4,254,At risk
17138,108,1,380.5,2,2,2,222,Hibernating
17139,15,12,10668.47,4,5,5,455,Champions
17140,52,1,465.32,3,2,2,322,At risk
17142,36,1,579.0,3,2,3,323,At risk
17144,37,2,984.57,3,3,4,334,Loyalists
17146,80,3,749.78,2,4,3,243,At risk
17147,12,4,1714.59,5,4,4,544,Champions
17148,368,1,124.88,1,2,1,121,Hibernating
17152,2,3,1689.5,5,4,4,544,Champions
17153,152,1,213.78,2,2,1,221,Hibernating
17154,34,1,329.34,3,2,2,322,At risk
17155,107,2,251.7,2,3,2,232,At risk
17157,58,2,319.0,3,3,2,332,Loyalists
17158,30,3,1266.97,4,4,4,444,Champions
17159,33,3,1538.88,3,4,4,344,Loyalists
17160,26,6,3518.03,4,5,5,455,Champions
17162,46,10,1715.46,3,5,4,354,Loyalists
17163,40,2,293.1,3,3,2,332,Loyalists
17164,18,7,2467.35,4,5,5,455,Champions
17165,132,1,158.68,2,2,1,221,Hibernating
17166,9,2,206.34,5,3,1,531,Loyalists
17169,8,2,835.78,5,3,3,533,Loyalists
17171,145,1,224.91,2,2,1,221,Hibernating
17172,44,1,317.76,3,2,2,322,At risk
17173,9,8,3766.6,5,5,5,555,Champions
17174,23,1,59.9,4,2,1,421,At risk
17175,170,4,1443.69,1,4,4,144,At risk
17176,6,1,306.13,5,2,2,522,At risk
17179,30,3,711.79,4,4,3,443,Loyalists
17180,4,4,796.03,5,4,3,543,Loyalists
17181,5,2,239.92,5,3,1,531,Loyalists
17183,3,6,3347.31,5,5,5,555,Champions
17186,12,2,144.0,5,3,1,531,Loyalists
17187,27,1,203.95,4,2,1,421,At risk
17188,73,7,2474.23,2,5,5,255,At risk
17189,108,2,384.4,2,3,2,232,At risk
17190,9,2,444.74,5,3,2,532,Loyalists
17191,82,7,2095.13,2,5,5,255,At risk
17193,9,7,1699.3,5,5,4,554,Champions
17194,100,2,262.62,2,3,2,232,At risk
17197,197,1,1013.01,1,2,4,124,Hibernating
17198,149,3,692.22,2,4,3,243,At risk
17201,3,1,342.63,5,2,2,522,At risk
17203,12,6,3563.85,5,5,5,555,Champions
17204,39,4,1564.56,3,4,4,344,Loyalists
17205,2,1,384.08,5,2,2,522,At risk
17206,374,1,204.24,1,2,1,121,Hibernating
17211,30,8,2317.22,4,5,5,455,Champions
17212,61,1,226.85,3,2,1,321,At risk
17213,212,7,2781.23,1,5,5,155,At risk
17214,12,6,1069.12,5,5,4,554,Champions
17217,31,1,113.5,3,2,1,321,At risk
17218,19,10,1960.72,4,5,4,454,Champions
17219,209,1,114.23,1,2,1,121,Hibernating
17220,12,14,3198.25,5,5,5,555,Champions
17221,55,2,335.13,3,3,2,332,Loyalists
17222,19,1,354.15,4,2,2,422,At risk
17223,198,2,426.79,1,3,2,132,At risk
17226,191,1,393.49,1,2,2,122,Hibernating
17227,13,6,939.32,4,5,3,453,Loyalists
17228,13,8,1906.09,4,5,4,454,Champions
17229,88,2,318.76,2,3,2,232,At risk
17230,81,8,3638.41,2,5,5,255,At risk
17231,17,10,3174.32,4,5,5,455,Champions
17232,41,2,421.52,3,3,2,332,Loyalists
17233,240,1,190.88,1,2,1,121,Hibernating
17234,339,1,149.89,1,2,1,121,Hibernating
17235,157,2,550.06,2,3,3,233,At risk
17236,41,6,916.13,3,5,3,353,Loyalists
17237,72,2,314.69,2,3,2,232,At risk
17238,12,17,3744.65,5,5,5,555,Champions
17239,208,1,382.5,1,2,2,122,Hibernating
17242,116,2,1135.04,2,3,4,234,At risk
17243,34,26,8676.85,3,5,5,355,Loyalists
17244,372,1,954.9,1,2,4,124,Hibernating
17245,10,1,171.45,5,2,1,521,At risk
17247,86,1,282.19,2,2,2,222,Hibernating
17248,152,1,318.65,2,2,2,222,Hibernating
17250,45,2,384.52,3,3,2,332,Loyalists
17251,314,1,283.28,1,2,2,122,Hibernating
17252,146,2,353.86,2,3,2,232,At risk
17253,113,1,178.26,2,2,1,221,Hibernating
17254,50,2,272.44,3,3,2,332,Loyalists
17255,177,2,298.41,1,3,2,132,At risk
17256,114,2,240.0,2,3,1,231,At risk
17259,235,2,603.37,1,3,3,133,At risk
17262,27,5,1253.36,4,4,4,444,Champions
17263,13,1,63.44,4,2,1,421,At risk
17265,208,2,562.9,1,3,3,133,At risk
17266,41,3,310.64,3,4,2,342,Loyalists
17267,172,2,317.62,1,3,2,132,At risk
17268,46,4,763.64,3,4,3,343,Loyalists
17272,4,4,2148.63,5,4,5,545,Champions
17274,241,1,111.98,1,2,1,121,Hibernating
17277,29,2,1065.35,4,3,4,434,Loyalists
17278,40,1,246.04,3,2,1,321,At risk
17279,8,1,187.83,5,2,1,521,At risk
17282,179,3,1703.41,1,4,4,144,At risk
17284,12,6,1652.58,5,5,4,554,Champions
17286,129,1,153.92,2,2,1,221,Hibernating
17287,11,7,1064.11,5,5,4,554,Champions
17288,12,7,1419.73,5,5,4,554,Champions
17289,208,3,944.41,1,4,4,144,At risk
17290,44,2,525.24,3,3,3,333,Loyalists
17291,191,1,550.8,1,2,3,123,Hibernating
17293,8,9,1875.11,5,5,4,554,Champions
17295,18,3,556.95,4,4,3,443,Loyalists
17297,101,1,131.78,2,2,1,221,Hibernating
17298,97,2,498.42,2,3,3,233,At risk
17299,72,4,669.11,2,4,3,243,At risk
17301,128,1,197.63,2,2,1,221,Hibernating
17302,15,5,1135.63,4,4,4,444,Champions
17303,305,1,250.04,1,2,1,121,Hibernating
17306,9,19,8631.31,5,5,5,555,Champions
17309,85,1,82.75,2,2,1,221,Hibernating
17311,41,2,1384.85,3,3,4,334,Loyalists
17312,208,3,644.3,1,4,3,143,At risk
17313,205,1,2328.84,1,2,5,125,Hibernating
17314,8,8,2527.92,5,5,5,555,Champions
17315,6,38,6292.26,5,5,5,555,Champions
17317,72,3,2600.34,2,4,5,245,At risk
17320,33,3,1200.62,3,4,4,344,Loyalists
17321,23,2,700.86,4,3,3,433,Loyalists
17323,15,7,921.07,4,5,3,453,Loyalists
17324,108,4,990.23,2,4,4,244,At risk
17325,121,1,96.8,2,2,1,221,Hibernating
17329,81,2,523.11,2,3,3,233,At risk
17330,24,2,363.9,4,3,2,432,Loyalists
17331,163,1,175.2,2,2,1,221,Hibernating
17333,61,1,494.25,3,2,3,323,At risk
17334,181,2,307.02,1,3,2,132,At risk
17337,16,4,2027.87,4,4,4,444,Champions
17338,10,8,6643.93,5,5,5,555,Champions
17339,81,2,243.36,2,3,1,231,At risk
17340,2,11,12353.29,5,5,5,555,Champions
17341,258,3,781.36,1,4,3,143,At risk
17343,282,1,193.64,1,2,1,121,Hibernating
17344,327,1,160.57,1,2,1,121,Hibernating
17345,2,4,537.74,5,4,3,543,Loyalists
17346,9,15,2676.56,5,5,5,555,Champions
17347,61,1,228.96,3,2,1,321,At risk
17348,27,5,1159.52,4,4,4,444,Champions
17349,331,1,110.75,1,2,1,121,Hibernating
17350,59,4,1286.07,3,4,4,344,Loyalists
17351,99,3,587.15,2,4,3,243,At risk
17353,180,2,1740.0,1,3,4,134,At risk
17354,363,1,1393.06,1,2,4,124,Hibernating
17356,205,1,178.22,1,2,1,121,Hibernating
17357,150,2,388.14,2,3,2,232,At risk
17358,183,2,365.85,1,3,2,132,At risk
17359,72,1,127.86,2,2,1,221,Hibernating
17360,106,3,585.79,2,4,3,243,At risk
17361,157,3,488.2,2,4,2,242,At risk
17362,36,2,312.23,3,3,2,332,Loyalists
17364,10,11,4481.18,5,5,5,555,Champions
17365,4,8,4801.56,5,5,5,555,Champions
17367,34,1,168.4,3,2,1,321,At risk
17368,71,8,1912.67,2,5,4,254,At risk
17370,30,4,446.18,4,4,2,442,Loyalists
17371,104,3,423.89,2,4,2,242,At risk
17372,12,8,1342.68,5,5,4,554,Champions
17373,27,4,646.92,4,4,3,443,Loyalists
17374,24,2,495.77,4,3,3,433,Loyalists
17375,4,3,400.1,5,4,2,542,Loyalists
17376,26,2,203.2,4,3,1,431,Loyalists
17377,3,20,4100.92,5,5,5,555,Champions
17379,73,1,404.66,2,2,2,222,Hibernating
17381,9,29,20275.61,5,5,5,555,Champions
17382,19,1,65.4,4,2,1,421,At risk
17383,46,1,199.29,3,2,1,321,At risk
17384,24,2,336.4,4,3,2,432,Loyalists
17385,83,1,261.11,2,2,2,222,Hibernating
17386,57,6,2686.42,3,5,5,355,Loyalists
17387,127,2,784.11,2,3,3,233,At risk
17388,17,4,1259.56,4,4,4,444,Champions
17389,4,34,31833.68,5,5,5,555,Champions
17391,276,2,508.8,1,3,3,133,At risk
17392,188,2,457.91,1,3,2,132,At risk
17394,24,1,203.87,4,2,1,421,At risk
17396,23,8,7330.8,4,5,5,455,Champions
17397,137,2,696.41,2,3,3,233,At risk
17398,15,3,653.38,4,4,3,443,Loyalists
17400,15,5,2129.96,4,4,5,445,Champions
17402,3,13,2633.85,5,5,5,555,Champions
17403,250,1,281.62,1,2,2,122,Hibernating
17404,3,15,31906.82,5,5,5,555,Champions
17405,30,3,1031.41,4,4,4,444,Champions
17406,256,3,2200.42,1,4,5,145,At risk
17408,276,1,32.65,1,2,1,121,Hibernating
17409,53,2,771.85,3,3,3,333,Loyalists
17410,8,5,1214.72,5,4,4,544,Champions
17411,34,3,778.94,3,4,3,343,Loyalists
17412,2,7,1258.06,5,5,4,554,Champions
17414,304,2,778.0,1,3,3,133,At risk
17415,46,1,507.84,3,2,3,323,At risk
17416,2,7,6893.42,5,5,5,555,Champions
17418,239,2,463.46,1,3,2,132,At risk
17419,18,12,4226.57,4,5,5,455,Champions
17420,298,3,598.83,1,4,3,143,At risk
17422,25,6,1979.37,4,5,4,454,Champions
17423,23,2,698.41,4,3,3,433,Loyalists
17425,12,2,759.17,5,3,3,533,Loyalists
17426,58,6,5037.26,3,5,5,355,Loyalists
17427,29,1,100.8,4,2,1,421,At risk
17428,18,28,17256.85,4,5,5,455,Champions
17429,24,3,524.92,4,4,3,443,Loyalists
17430,216,2,265.76,1,3,2,132,At risk
17431,209,1,403.3,1,2,2,122,Hibernating
17432,109,2,365.76,2,3,2,232,At risk
17433,67,1,303.16,2,2,2,222,Hibernating
17434,41,7,2373.82,3,5,5,355,Loyalists
17436,27,2,216.3,4,3,1,431,Loyalists
17438,61,1,388.45,3,2,2,322,At risk
17440,52,3,186.42,3,4,1,341,Loyalists
17442,25,6,2248.56,4,5,5,455,Champions
17443,25,1,534.24,4,2,3,423,At risk
17444,233,3,2940.04,1,4,5,145,At risk
17446,199,2,120.9,1,3,1,131,At risk
17447,29,2,541.53,4,3,3,433,Loyalists
17449,31,7,2520.86,3,5,5,355,Loyalists
17450,2,46,194550.79,5,5,5,555,Champions
17451,5,7,1721.4,5,5,4,554,Champions
17453,17,2,486.72,4,3,2,432,Loyalists
17454,2,4,517.53,5,4,3,543,Loyalists
17455,8,1,131.7,5,2,1,521,At risk
17456,321,1,249.86,1,2,1,121,Hibernating
17457,10,5,1737.7,5,4,4,544,Champions
17458,88,1,316.5,2,2,2,222,Hibernating
17459,11,2,657.3,5,3,3,533,Loyalists
17460,26,6,622.43,4,5,3,453,Loyalists
17461,142,3,757.46,2,4,3,243,At risk
17462,12,2,675.69,5,3,3,533,Loyalists
17463,31,5,1896.41,3,4,4,344,Loyalists
17464,263,1,289.96,1,2,2,122,Hibernating
17466,44,2,763.28,3,3,3,333,Loyalists
17468,66,2,137.0,2,3,1,231,At risk
17469,10,5,1870.97,5,4,4,544,Champions
17470,23,5,1125.07,4,4,4,444,Champions
17472,142,3,710.29,2,4,3,243,At risk
17475,45,1,194.37,3,2,1,321,At risk
17480,38,1,511.82,3,2,3,323,At risk
17481,44,4,1255.59,3,4,4,344,Loyalists
17483,19,3,414.04,4,4,2,442,Loyalists
17486,75,1,396.87,2,2,2,222,Hibernating
17489,9,2,376.64,5,3,2,532,Loyalists
17490,17,7,2092.32,4,5,5,455,Champions
17491,33,10,3558.87,3,5,5,355,Loyalists
17492,53,1,374.57,3,2,2,322,At risk
17495,57,2,497.56,3,3,3,333,Loyalists
17496,290,1,271.05,1,2,2,122,Hibernating
17498,34,1,272.22,3,2,2,322,At risk
17499,149,1,622.88,2,2,3,223,Hibernating
17500,102,3,1138.0,2,4,4,244,At risk
17501,25,2,288.6,4,3,2,432,Loyalists
17502,64,4,689.1,3,4,3,343,Loyalists
17503,43,2,558.96,3,3,3,333,Loyalists
17504,12,9,2997.03,5,5,5,555,Champions
17505,11,2,1145.84,5,3,4,534,Loyalists
17506,34,1,302.2,3,2,2,322,At risk
17507,76,2,605.58,2,3,3,233,At risk
17508,123,1,387.31,2,2,2,222,Hibernating
17509,8,8,6115.14,5,5,5,555,Champions
17510,156,1,308.48,2,2,2,222,Hibernating
17511,11,31,91062.38,5,5,5,555,Champions
17512,5,10,2924.99,5,5,5,555,Champions
17513,29,1,513.2,4,2,3,423,At risk
17514,177,1,208.65,1,2,1,121,Hibernating
17515,12,4,639.02,5,4,3,543,Loyalists
17516,22,5,768.08,4,4,3,443,Loyalists
17517,191,1,153.94,1,2,1,121,Hibernating
17519,12,6,1844.02,5,5,4,554,Champions
17520,3,1,546.81,5,2,3,523,At risk
17521,4,3,723.21,5,4,3,543,Loyalists
17522,12,5,1070.71,5,4,4,544,Champions
17523,73,4,652.74,2,4,3,243,At risk
17524,304,1,145.0,1,2,1,121,Hibernating
17525,293,1,422.7,1,2,2,122,Hibernating
17526,51,4,1195.9,3,4,4,344,Loyalists
17527,2,4,939.37,5,4,3,543,Loyalists
17528,8,8,3628.5,5,5,5,555,Champions
17530,11,10,2385.0,5,5,5,555,Champions
17531,370,1,296.7,1,2,2,122,Hibernating
17534,2,1,223.36,5,2,1,521,At risk
17535,120,1,164.4,2,2,1,221,Hibernating
17536,324,1,76.5,1,2,1,121,Hibernating
17537,184,2,897.62,1,3,3,133,At risk
17538,165,1,98.42,1,2,1,121,Hibernating
17540,155,2,578.9,2,3,3,233,At risk
17542,93,1,170.75,2,2,1,221,Hibernating
17545,300,3,645.96,1,4,3,143,At risk
17548,31,1,103.3,3,2,1,321,At risk
17549,149,2,148.86,2,3,1,231,At risk
17550,2,3,267.16,5,4,2,542,Loyalists
17551,292,1,306.84,1,2,2,122,Hibernating
17552,11,4,930.41,5,4,3,543,Loyalists
17553,184,1,1487.6,1,2,4,124,Hibernating
17554,10,5,1952.45,5,4,4,544,Champions
17555,122,2,483.26,2,3,2,232,At risk
17556,11,1,157.9,5,2,1,521,At risk
17557,52,3,541.46,3,4,3,343,Loyalists
17560,9,4,854.95,5,4,3,543,Loyalists
17561,121,1,167.62,2,2,1,221,Hibernating
17562,65,7,1122.38,3,5,4,354,Loyalists
17564,47,3,454.01,3,4,2,342,Loyalists
17566,58,2,901.21,3,3,3,333,Loyalists
17567,6,8,4331.48,5,5,5,555,Champions
17569,254,1,344.14,1,2,2,122,Hibernating
17571,115,4,1498.51,2,4,4,244,At risk
17572,26,4,226.75,4,4,1,441,Loyalists
17573,59,3,380.6,3,4,2,342,Loyalists
17574,44,1,185.65,3,2,1,321,At risk
17576,19,19,3622.68,4,5,5,455,Champions
17578,23,1,143.46,4,2,1,421,At risk
17579,50,3,448.9,3,4,2,342,Loyalists
17580,60,3,215.72,3,4,1,341,Loyalists
17581,19,25,11045.04,4,5,5,455,Champions
17582,34,1,175.27,3,2,1,321,At risk
17584,54,2,1242.3,3,3,4,334,Loyalists
17585,79,4,1133.07,2,4,4,244,At risk
17588,30,3,1240.2,4,4,4,444,Champions
17589,11,4,2404.17,5,4,5,545,Champions
17590,41,3,1479.22,3,4,4,344,Loyalists
17591,8,7,2225.97,5,5,5,555,Champions
17593,46,5,3927.34,3,4,5,345,Loyalists
17594,59,2,993.18,3,3,4,334,Loyalists
17595,76,2,388.79,2,3,2,232,At risk
17596,16,7,2827.93,4,5,5,455,Champions
17597,19,1,2044.37,4,2,4,424,At risk
17600,108,1,161.67,2,2,1,221,Hibernating
17601,36,1,116.01,3,2,1,321,At risk
17602,41,6,5102.97,3,5,5,355,Loyalists
17603,41,1,394.72,3,2,2,322,At risk
17604,22,2,309.36,4,3,2,432,Loyalists
17608,227,2,193.42,1,3,1,131,At risk
17609,30,5,1112.22,4,4,4,444,Champions
17611,5,15,3984.22,5,5,5,555,Champions
17612,20,6,2048.45,4,5,4,454,Champions
17613,2,14,4559.15,5,5,5,555,Champions
17614,5,1,390.07,5,2,2,522,At risk
17615,9,3,329.6,5,4,2,542,Loyalists
17616,65,3,571.2,3,4,3,343,Loyalists
17618,53,3,971.58,3,4,4,344,Loyalists
17619,206,1,218.52,1,2,1,121,Hibernating
17620,10,1,81.44,5,2,1,521,At risk
17621,127,3,1379.9,2,4,4,244,At risk
17623,215,1,527.05,1,2,3,123,Hibernating
17624,23,2,843.48,4,3,3,433,Loyalists
17625,69,4,2047.0,2,4,4,244,At risk
17628,51,1,75.75,3,2,1,321,At risk
17629,20,8,1814.12,4,5,4,454,Champions
17630,30,2,503.6,4,3,3,433,Loyalists
17631,30,3,528.33,4,4,3,443,Loyalists
17633,29,4,1324.84,4,4,4,444,Champions
17634,18,9,2361.97,4,5,5,455,Champions
17636,117,1,285.56,2,2,2,222,Hibernating
17637,142,2,547.06,2,3,3,233,At risk
17639,109,1,108.5,2,2,1,221,Hibernating
17640,64,1,621.66,3,2,3,323,At risk
17642,150,2,712.29,2,3,3,233,At risk
17643,372,1,101.55,1,2,1,121,Hibernating
17644,8,11,2895.64,5,5,5,555,Champions
17646,24,3,1008.39,4,4,4,444,Champions
17647,18,1,133.06,4,2,1,421,At risk
17648,2,4,1797.5,5,4,4,544,Champions
17649,207,1,868.49,1,2,3,123,Hibernating
17650,128,1,166.08,2,2,1,221,Hibernating
17651,17,10,3945.0,4,5,5,455,Champions
17652,12,12,4867.72,5,5,5,555,Champions
17653,95,4,1207.56,2,4,4,244,At risk
17654,114,1,117.55,2,2,1,221,Hibernating
17655,15,7,2638.94,4,5,5,455,Champions
17656,31,5,1674.69,3,4,4,344,Loyalists
17658,16,2,595.42,4,3,3,433,Loyalists
17659,4,12,2999.46,5,5,5,555,Champions
17660,212,1,196.0,1,2,1,121,Hibernating
17663,3,7,1802.91,5,5,4,554,Champions
17664,17,2,604.64,4,3,3,433,Loyalists
17666,20,2,728.16,4,3,3,433,Loyalists
17667,16,5,2055.51,4,4,4,444,Champions
17668,38,2,347.75,3,3,2,332,Loyalists
17669,15,7,3406.72,4,5,5,455,Champions
17670,29,1,205.7,4,2,1,421,At risk
17671,16,4,1572.71,4,4,4,444,Champions
17672,195,2,3178.17,1,3,5,135,At risk
17673,22,6,1629.12,4,5,4,454,Champions
17674,33,2,551.04,3,3,3,333,Loyalists
17675,10,31,20374.28,5,5,5,555,Champions
17676,8,6,1387.68,5,5,4,554,Champions
17677,5,30,16363.23,5,5,5,555,Champions
17678,80,1,298.11,2,2,2,222,Hibernating
17679,61,2,1992.11,3,3,4,334,Loyalists
17680,146,1,184.4,2,2,1,221,Hibernating
17682,2,6,2474.33,5,5,5,555,Champions
17684,304,1,239.41,1,2,1,121,Hibernating
17685,68,7,3191.53,2,5,5,255,At risk
17686,5,7,5739.46,5,5,5,555,Champions
17690,5,15,4757.95,5,5,5,555,Champions
17691,286,2,290.4,1,3,2,132,At risk
17692,27,4,740.94,4,4,3,443,Loyalists
17693,204,1,200.47,1,2,1,121,Hibernating
17694,213,1,283.12,1,2,2,122,Hibernating
17695,190,2,765.34,1,3,3,133,At risk
17696,114,8,2285.71,2,5,5,255,At risk
17697,33,1,338.95,3,2,2,322,At risk
17698,74,1,154.95,2,2,1,221,Hibernating
17700,19,4,2534.64,4,4,5,445,Champions
17701,60,1,417.95,3,2,2,322,At risk
17702,11,4,1824.37,5,4,4,544,Champions
17703,121,3,798.74,2,4,3,243,At risk
17704,37,2,885.19,3,3,3,333,Loyalists
17705,20,9,1823.52,4,5,4,454,Champions
17706,12,17,10504.49,5,5,5,555,Champions
17707,264,2,152.4,1,3,1,131,At risk
17708,241,2,267.08,1,3,2,132,At risk
17709,292,1,137.45,1,2,1,121,Hibernating
17711,69,2,385.1,2,3,2,232,At risk
17712,312,1,522.91,1,2,3,123,Hibernating
17714,235,1,153.0,1,2,1,121,Hibernating
17715,5,1,326.4,5,2,2,522,At risk
17716,34,11,5655.99,3,5,5,355,Loyalists
17718,30,1,139.35,4,2,1,421,At risk
17719,4,15,5396.04,5,5,5,555,Champions
17720,26,4,1195.94,4,4,4,444,Champions
17722,87,4,2424.04,2,4,5,245,At risk
17723,5,6,3276.4,5,5,5,555,Champions
17724,27,3,1033.0,4,4,4,444,Champions
17725,1,11,3439.08,5,5,5,555,Champions
17727,86,1,1060.25,2,2,4,224,Hibernating
17728,20,3,2876.01,4,4,5,445,Champions
17730,31,13,5298.48,3,5,5,355,Loyalists
17731,45,4,1240.11,3,4,4,344,Loyalists
17732,370,1,303.97,1,2,2,122,Hibernating
17733,78,2,692.19,2,3,3,233,At risk
17734,2,3,700.63,5,4,3,543,Loyalists
17735,19,19,13110.02,4,5,5,455,Champions
17736,64,3,377.44,3,4,2,342,Loyalists
17737,8,2,168.24,5,3,1,531,Loyalists
17738,116,4,1879.05,2,4,4,244,At risk
17739,2,7,2791.35,5,5,5,555,Champions
17742,132,2,355.11,2,3,2,232,At risk
17744,45,6,2322.4,3,5,5,355,Loyalists
17746,38,1,110.25,3,2,1,321,At risk
17747,131,1,71.4,2,2,1,221,Hibernating
17749,67,2,674.52,2,3,3,233,At risk
17750,4,9,1797.57,5,5,4,554,Champions
17752,291,1,80.64,1,2,1,121,Hibernating
17754,19,5,1772.26,4,4,4,444,Champions
17757,8,30,5605.29,5,5,5,555,Champions
17758,13,8,3456.7,4,5,5,455,Champions
17759,100,3,834.99,2,4,3,243,At risk
17760,131,2,287.59,2,3,2,232,At risk
17761,216,1,712.78,1,2,3,123,Hibernating
17763,80,1,15.0,2,2,1,221,Hibernating
17764,16,2,818.82,4,3,3,433,Loyalists
17765,15,3,371.88,4,4,2,442,Loyalists
17767,87,1,271.2,2,2,2,222,Hibernating
17768,60,3,2273.18,3,4,5,345,Loyalists
17769,4,10,3997.98,5,5,5,555,Champions
17770,3,5,1143.27,5,4,4,544,Champions
17771,5,2,245.81,5,3,1,531,Loyalists
17772,69,2,182.77,2,3,1,231,At risk
17774,55,4,1225.41,3,4,4,344,Loyalists
17775,65,1,56.4,3,2,1,321,At risk
17777,97,3,665.86,2,4,3,243,At risk
17779,66,3,658.57,2,4,3,243,At risk
17781,61,2,188.02,3,3,1,331,Loyalists
17783,29,2,283.47,4,3,2,432,Loyalists
17785,373,1,131.94,1,2,1,121,Hibernating
17786,60,2,278.74,3,3,2,332,Loyalists
17787,185,4,1865.19,1,4,4,144,At risk
17788,32,2,1117.9,3,3,4,334,Loyalists
17789,124,1,225.9,2,2,1,221,Hibernating
17790,3,14,1965.55,5,5,4,554,Champions
17791,192,1,106.1,1,2,1,121,Hibernating
17793,162,1,323.04,2,2,2,222,Hibernating
17795,83,2,350.39,2,3,2,232,At risk
17796,211,4,697.9,1,4,3,143,At risk
17797,138,3,780.43,2,4,3,243,At risk
17799,41,10,3055.93,3,5,5,355,Loyalists
17800,22,9,1199.01,4,5,4,454,Champions
17802,54,3,1285.04,3,4,4,344,Loyalists
17805,31,1,512.31,3,2,3,323,At risk
17806,73,1,546.04,2,2,3,223,Hibernating
17809,4,12,5411.91,5,5,5,555,Champions
17811,4,39,7837.73,5,5,5,555,Champions
17812,80,4,732.16,2,4,3,243,At risk
17813,5,5,1770.88,5,4,4,544,Champions
17816,19,4,36.56,4,4,1,441,Loyalists
17817,48,3,387.68,3,4,2,342,Loyalists
17819,2,7,3704.87,5,5,5,555,Champions
17824,365,1,298.4,1,2,2,122,Hibernating
17827,41,5,1995.46,3,4,4,344,Loyalists
17828,124,4,1820.09,2,4,4,244,At risk
